stars
59
5549
160
156
16468
17409
823
144
3619
275
37149
601
601
304
3123
24
15
12489
759
200
200
200
200
200
200
200
200
200
200
200
18134
270
13696
156
16
3603
3603
95713
14
10
56
1977
4749
11216
11216
29
1386
41799
5658
5658
158
18
3791
1316
3064
3064
70423
54
728
10703
74
322
681
3526
8936
45
8489
8489
110
244
244
15390
18273
38244
38244
38244
38244
38244
38244
38244
38244
19
827
41898
100495
10356
35
128
52
52
2922
164
53
1547
1547
1547
622
19
40420
22598
12
11
11
8351
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
108
12382
8819
231
794
470
329390
2
51260
184
48
1119
29844
6074
6360
17133
662
28281
28281
28281
172772
4871
8
9711
5667
29
23763
21
1457
15
20
11773
24
1597
9739
88204
5653
5653
30
322174
322174
30156
21768
21768
148
226841
226841
200435
25
274
245
35
1912
1912
1912
1912
1912
160
31106
31106
31106
363
7096
16186
16186
16186
16186
16186
16186
16186
16186
16186
16186
16186
16186
16186
16186
16186
16186
16186
121
334
6211
235
42
136
998
86268
378220
400
706
100
520
11884
11884
130259
117083
71
12
21915
8659
100203
174
6823
41009
58355
12519
4000
6
10
8
12
7
21
24
54
8157
252
11174
24
177
836
105846
66945
13024
31445
16720
8574
23
18929
12007
7262
7212
19
19
19
267
267
267
267
267
267
267
267
2106
193
2843
2342
2342
2342
2342
2342
2342
2342
2342
2342
6343
13
0
0
95643
7630
265
2680
28043
3003
120
46
79480
79480
511
610
4428
141
4649
9
15783
43
174
180
251
3997
7186
7186
18236
69
51
3
6637
6637
9724
361041
361041
0
69622
3050
35432
11634
15607
19
470
470
31
36
502
502
71
13689
3392
135
4150
582
4816
17800
1231
87381
24296
4109
166
6657
6657
9004
22881
20076
43122
5
16
128
16
6614
25
5799
24
11989
2690
9
9
28
69
303
78
5436
5436
5436
5436
5436
5436
5436
21939
205727
62
62
82
3723
3723
56
41
12
32494
148
1612
111
22
22
204
20197
52008
14
22
114
10452
296
13325
2496
2496
145
8
47
41341
88
5484
307
33
48
346
177478
438
1689
9
9
148
17
61
61
61
61
61
137
124
84899
80849
17
73
22
19502
77
65319
21629
7084
386
170159
1188
95
1753
419463
419463
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
500
49
3252
