stars
0
0
0
0
1
0
0
0
0
1
1
36
36
0
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
1
0
0
0
17
0
0
0
0
2
2
0
0
11
0
0
18
1
0
1
0
0
0
1
0
970
0
4
3
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
0
0
0
0
0
11
11
0
4
0
41
41
41
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
12
0
1
86
3
1
1
0
0
1
1
45
11
1
1
0
0
0
0
0
4
0
0
16
0
0
1
2
0
11
93
0
17
0
1
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2732
0
0
0
0
3
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
21
4
0
0
0
0
0
0
0
0
0
1
4
1
0
0
0
13
161
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
12
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
16
0
0
2
0
265
265
0
0
0
0
0
1
0
2
1
0
21
0
2
2
0
0
0
0
5
5
12
0
0
0
0
0
0
0
0
0
238
238
3
6
0
0
1
0
1
8
0
0
0
9
0
0
0
0
2
2
2
2
0
0
2
0
0
0
1
0
0
1
0
1669
6
1
1
0
63
0
155
31
31
31
31
31
31
31
0
0
16
16
17
0
0
5
1
0
0
0
0
0
0
0
0
0
0
2
0
1261
1
1
0
3
3
0
1
4
13
5
5
36
0
0
60
0
0
0
0
0
0
3
0
0
0
0
0
1
0
1
1
10
1
0
0
7
31
2
0
62
0
10
199
0
0
0
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7
1
0
0
0
0
0
0
0
0
0
10
2
27
0
0
0
0
0
13
3
0
0
1
0
0
0
0
18
18
4
4
0
3
0
0
0
0
0
0
0
236
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
1
2
0
0
0
0
70
0
0
0
4
3
0
1
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
6
6
0
0
0
0
12
0
0
0
0
0
0
0
0
0
1
0
0
1
0
3
1
1
11
0
0
0
26
3
3
3
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
41
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
66
319
0
0
2
1
0
0
0
0
0
0
0
1
0
0
0
3
1
2
4
1
4
0
0
0
0
0
0
37
0
0
0
0
0
0
0
0
0
0
0
39
7
39
48
48
39
1
1
1
1
1
0
0
0
0
0
0
1
1
1
0
0
0
0
1
2
0
0
0
0
0
0
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
1
0
0
4
0
1
0
0
7
0
0
0
0
6
0
0
0
6
0
0
19
5
0
0
2
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
22
22
22
22
22
22
0
0
0
0
0
0
1
4
0
2
0
8
0
5
0
0
1
1
0
0
0
0
0
0
0
0
0
2
2
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
1
0
0
0
0
0
0
0
0
0
12
8
0
1
0
0
0
0
1
0
0
0
2
0
1
1
1
2
1
4
1
2
0
0
0
0
17
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6
1
0
0
0
0
0
1
0
71
1
0
0
0
1
30
3
0
0
0
0
0
34
0
0
0
0
2
2
31
0
0
0
1
0
0
0
0
0
0
0
12
0
0
0
13
0
0
1030
3
0
0
0
